method,b,R,P,U,dominated_by_pin_pareto,points,dominated_points,minimum_dominance_margin
pchip,4.26525,0.7695648106089369,0.08310550565937126,0.8405343305548543,True,,,
pchip,4.266,0.7695681966978196,0.08309097471865655,0.840545203463552,True,,,
pchip,4.26675,0.7695715739366518,0.08307645186779816,0.8405560966939977,True,,,
pchip,4.2675,0.7695749423126856,0.08306193711324973,0.8405670101877499,True,,,
pchip,4.26825,0.7695783018131738,0.08304743046146486,0.8405779438863672,True,,,
pchip,4.269,0.7695816524253684,0.08303293191889724,0.840588897731408,True,,,
pchip,4.26975,0.769584994136522,0.08301844149200048,0.8405998716644307,True,,,
pchip,4.2705,0.7695883269338872,0.08300395918722825,0.8406108656269939,True,,,
pchip,4.27125,0.7695916508047161,0.08298948501103419,0.8406218795606563,True,,,
pchip,4.272,0.7695949657362615,0.0829750189698719,0.840632913406976,True,,,
pchip,4.27275,0.7695982717157753,0.08296056107019507,0.8406439671075118,True,,,
pchip,4.2735,0.7696015687305104,0.08294611131845733,0.8406550406038219,True,,,
pchip,4.27425,0.769604856767719,0.08293166972111232,0.8406661338374652,True,,,
pchip,4.275,0.7696081358146536,0.0829172362846137,0.84067724675,True,,,
pchip,4.27575,0.7696114058585665,0.08290281101541506,0.8406883792829848,True,,,
pchip,4.2765,0.7696146668867102,0.0828883939199701,0.840699531377978,True,,,
pchip,4.27725,0.7696179188863371,0.08287398500473243,0.8407107029765382,True,,,
pchip,4.2780000000000005,0.7696211618446996,0.08285958427615571,0.840721894020224,True,,,
pchip,4.2787500000000005,0.7696243957490504,0.08284519174069359,0.8407331044505938,True,,,
pchip,4.2795000000000005,0.7696276205866416,0.08283080740479969,0.840744334209206,True,,,
pchip,4.2802500000000006,0.7696308363447255,0.08281643127492765,0.8407555832376192,True,,,
pchip,4.281,0.7696340430105549,0.08280206335753115,0.8407668514773919,True,,,
pchip,4.28175,0.7696372405713819,0.0827877036590638,0.8407781388700827,True,,,
pchip,4.2825,0.7696404290144594,0.08277335218597923,0.84078944535725,True,,,
pchip,4.28325,0.7696436083270392,0.08275900894473111,0.8408007708804522,True,,,
pchip,4.284,0.769646778496374,0.08274467394177307,0.840812115381248,True,,,
pchip,4.28475,0.7696499395097164,0.08273034718355876,0.8408234788011958,True,,,
pchip,4.2855,0.7696530913543185,0.08271602867654183,0.8408348610818539,True,,,
pchip,4.28625,0.769656234017433,0.0827017184271759,0.8408462621647812,True,,,
pchip,4.287,0.7696593674863119,0.08268741644191463,0.840857681991536,True,,,
pchip,4.28775,0.7696624917482082,0.08267312272721167,0.8408691205036768,True,,,
pchip,4.2885,0.7696656067903739,0.08265883728952064,0.8408805776427619,True,,,
pchip,4.28925,0.7696687126000618,0.08264456013529518,0.8408920533503502,True,,,
pchip,4.29,0.7696718091645238,0.08263029127098896,0.840903547568,True,,,
pchip,4.29075,0.7696748964710126,0.08261603070305562,0.8409150602372697,True,,,
pchip,4.2915,0.7696779745067808,0.08260177843794878,0.8409265912997179,True,,,
pchip,4.29225,0.7696810432590805,0.0825875344821221,0.8409381406969032,True,,,
pchip,4.293,0.7696841027151643,0.0825732988420292,0.840949708370384,True,,,
pchip,4.29375,0.7696871528622845,0.08255907152412376,0.8409612942617187,True,,,
pchip,4.2945,0.7696901936876936,0.08254485253485938,0.840972898312466,True,,,
pchip,4.29525,0.7696932251786442,0.08253064188068973,0.8409845204641843,True,,,
pchip,4.296,0.7696962473223884,0.08251643956806846,0.840996160658432,True,,,
pchip,4.29675,0.7696992601061788,0.0825022456034492,0.8410078188367678,True,,,
pchip,4.2975,0.7697022635172678,0.08248805999328558,0.84101949494075,True,,,
pchip,4.29825,0.7697052575429078,0.08247388274403125,0.8410311889119373,True,,,
pchip,4.2989999999999995,0.769708242170351,0.0824597138621399,0.8410429006918879,True,,,
pchip,4.2997499999999995,0.7697112173868503,0.0824455533540651,0.8410546302221608,True,,,
pchip,4.3004999999999995,0.7697141831796579,0.08243140122626051,0.841066377444314,True,,,
pchip,4.30125,0.7697171395360262,0.0824172574851798,0.8410781422999063,True,,,
pchip,4.302,0.7697200864432074,0.0824031221372766,0.8410899247304959,True,,,
pchip,4.30275,0.7697230238884543,0.08238899518900455,0.8411017246776418,True,,,
pchip,4.3035,0.769725951859019,0.0823748766468173,0.841113542082902,True,,,
pchip,4.30425,0.7697288703421542,0.08236076651716848,0.8411253768878352,True,,,
pchip,4.305,0.7697317793251122,0.08234666480651173,0.841137229034,True,,,
pchip,4.30575,0.7697346787951455,0.0823325715213007,0.8411490984629547,True,,,
pchip,4.3065,0.7697375687395062,0.08231848666798905,0.841160985116258,True,,,
pchip,4.30725,0.769740449145447,0.0823044102530304,0.8411728889354683,True,,,
pchip,4.308,0.7697433200002203,0.0822903422828784,0.8411848098621441,True,,,
pchip,4.30875,0.7697461812910786,0.08227628276398669,0.8411967478378437,True,,,
pchip,4.3095,0.7697490330052741,0.08226223170280893,0.841208702804126,True,,,
pchip,4.31025,0.7697518751300594,0.08224818910579874,0.8412206747025492,True,,,
pchip,4.311,0.7697547076526868,0.08223415497940975,0.841232663474672,True,,,
pchip,4.31175,0.7697575305604087,0.08222012933009565,0.8412446690620526,True,,,
pchip,4.3125,0.769760343840478,0.08220611216431005,0.84125669140625,True,,,
pchip,4.31325,0.7697631474801462,0.0821921034885066,0.8412687304488222,True,,,
pchip,4.314,0.7697659414666667,0.08217810330913894,0.8412807861313281,True,,,
pchip,4.31475,0.7697687257872912,0.0821641116326607,0.8412928583953256,True,,,
pchip,4.3155,0.7697715004292723,0.08215012846552555,0.8413049471823739,True,,,
pchip,4.31625,0.7697742653798627,0.08213615381418711,0.8413170524340313,True,,,
pchip,4.317,0.7697770206263146,0.08212218768509905,0.841329174091856,True,,,
pchip,4.31775,0.7697797661558804,0.08210823008471496,0.8413413120974068,True,,,
pchip,4.3185,0.7697825019558124,0.08209428101948855,0.8413534663922421,True,,,
pchip,4.31925,0.7697852280133635,0.08208034049587341,0.8413656369179203,True,,,
pchip,4.32,0.7697879443157857,0.08206640852032322,0.841377823616,True,,,
pchip,4.32075,0.7697906508503314,0.0820524850992916,0.8413900264280397,True,,,
pchip,4.3215,0.7697933476042533,0.08203857023923218,0.841402245295598,True,,,
pchip,4.32225,0.7697960345648035,0.08202466394659862,0.8414144801602332,True,,,
pchip,4.323,0.7697987117192349,0.08201076622784458,0.841426730963504,True,,,
pchip,4.32375,0.7698013790547993,0.08199687708942369,0.8414389976469687,True,,,
pchip,4.3245000000000005,0.7698040365587496,0.08198299653778958,0.8414512801521861,True,,,
pchip,4.3252500000000005,0.7698066842183381,0.0819691245793959,0.8414635784207142,True,,,
pchip,4.3260000000000005,0.7698093220208169,0.08195526122069628,0.8414758923941119,True,,,
pchip,4.3267500000000005,0.7698119499534389,0.0819414064681444,0.8414882220139378,True,,,
pchip,4.327500000000001,0.7698145680034563,0.08192756032819387,0.84150056722175,True,,,
pchip,4.32825,0.7698171761581215,0.08191372280729838,0.8415129279591073,True,,,
pchip,4.329,0.7698197744046872,0.08189989391191146,0.841525304167568,True,,,
pchip,4.32975,0.7698223627304053,0.08188607364848688,0.8415376957886908,True,,,
pchip,4.3305,0.7698249411225285,0.0818722620234782,0.841550102764034,True,,,
pchip,4.33125,0.7698275095683093,0.0818584590433391,0.8415625250351562,True,,,
pchip,4.332,0.7698300680550001,0.08184466471452322,0.841574962543616,True,,,
pchip,4.33275,0.7698326165698531,0.08183087904348421,0.8415874152309718,True,,,
pchip,4.3335,0.769835155100121,0.08181710203667568,0.841599883038782,True,,,
pchip,4.33425,0.7698376836330562,0.0818033337005513,0.8416123659086052,True,,,
pchip,4.335,0.7698402021559109,0.08178957404156471,0.841624863782,True,,,
pchip,4.33575,0.7698427106559376,0.08177582306616953,0.8416373766005247,True,,,
pchip,4.3365,0.7698452091203888,0.08176208078081944,0.841649904305738,True,,,
pchip,4.33725,0.7698476975365169,0.08174834719196805,0.8416624468391982,True,,,
pchip,4.338,0.7698501758915742,0.08173462230606904,0.841675004142464,True,,,
pchip,4.33875,0.7698526441728135,0.081720906129576,0.8416875761570938,True,,,
pchip,4.3395,0.7698551023674869,0.08170719866894262,0.841700162824646,True,,,
pchip,4.34025,0.7698575504628467,0.08169349993062251,0.8417127640866792,True,,,
pchip,4.341,0.7698599884461456,0.08167980992106934,0.8417253798847519,True,,,
pchip,4.34175,0.7698624163046358,0.08166612864673672,0.8417380101604228,True,,,
pchip,4.3425,0.7698648340255699,0.08165245611407834,0.84175065485525,True,,,
pchip,4.34325,0.7698672415962003,0.08163879232954781,0.8417633139107923,True,,,
pchip,4.344,0.7698696390037794,0.08162513729959876,0.841775987268608,True,,,
pchip,4.34475,0.7698720262355595,0.08161149103068485,0.8417886748702558,True,,,
pchip,4.3454999999999995,0.7698744032787932,0.08159785352925975,0.841801376657294,True,,,
pchip,4.3462499999999995,0.7698767701207327,0.08158422480177706,0.8418140925712811,True,,,
pchip,4.3469999999999995,0.7698791267486307,0.08157060485469043,0.8418268225537759,True,,,
pchip,4.34775,0.7698814731497394,0.08155699369445352,0.8418395665463367,True,,,
pchip,4.3485,0.7698838093113114,0.08154339132751995,0.8418523244905219,True,,,
pchip,4.34925,0.769886135220599,0.08152979776034337,0.8418650963278903,True,,,
pchip,4.35,0.7698884508648546,0.08151621299937746,0.8418778819999999,True,,,
pchip,4.35075,0.7698907562313305,0.08150263705107581,0.8418906814484097,True,,,
pchip,4.3515,0.7698930513072796,0.08148906992189209,0.841903494614678,True,,,
pchip,4.35225,0.7698953360799538,0.08147551161827994,0.8419163214403632,True,,,
pchip,4.353,0.7698976105366058,0.08146196214669296,0.841929161867024,True,,,
pchip,4.35375,0.769899874664488,0.08144842151358488,0.8419420158362187,True,,,
pchip,4.3545,0.7699021284508526,0.08143488972540928,0.841954883289506,True,,,
pchip,4.35525,0.7699043718829524,0.08142136678861982,0.8419677641684442,True,,,
pchip,4.356,0.7699066049480394,0.08140785270967013,0.8419806584145919,True,,,
pchip,4.35675,0.7699088276333663,0.08139434749501387,0.8419935659695078,True,,,
pchip,4.3575,0.7699110399261854,0.08138085115110467,0.84200648677475,True,,,
pchip,4.35825,0.7699132418137493,0.08136736368439618,0.8420194207718772,True,,,
pchip,4.359,0.7699154332833102,0.08135388510134205,0.842032367902448,True,,,
pchip,4.35975,0.7699176143221207,0.0813404154083959,0.8420453281080208,True,,,
pchip,4.3605,0.7699197849174332,0.08132695461201139,0.842058301330154,True,,,
pchip,4.36125,0.7699219450564998,0.08131350271864217,0.8420712875104063,True,,,
pchip,4.362,0.7699240947265734,0.08130005973474186,0.8420842865903361,True,,,
pchip,4.36275,0.769926233914906,0.08128662566676412,0.8420972985115017,True,,,
pchip,4.3635,0.7699283626087504,0.08127320052116259,0.842110323215462,True,,,
pchip,4.36425,0.7699304807953588,0.08125978430439089,0.8421233606437752,True,,,
pchip,4.365,0.7699325884619835,0.08124637702290269,0.8421364107379999,True,,,
pchip,4.36575,0.7699346855958773,0.08123297868315163,0.8421494734396947,True,,,
pchip,4.3665,0.7699367721842922,0.08121958929159134,0.842162548690418,True,,,
pchip,4.36725,0.769938848214481,0.08120620885467547,0.8421756364317283,True,,,
pchip,4.368,0.769940913673696,0.08119283737885766,0.842188736605184,True,,,
pchip,4.36875,0.7699429685491893,0.08117947487059156,0.8422018491523438,True,,,
pchip,4.3695,0.7699450128282138,0.08116612133633083,0.842214974014766,True,,,
pchip,4.37025,0.7699470464980215,0.08115277678252905,0.8422281111340092,True,,,
pchip,4.371,0.7699490695458653,0.08113944121563993,0.8422412604516321,True,,,
pchip,4.3717500000000005,0.7699510819589971,0.08112611464211707,0.8422544219091928,True,,,
pchip,4.3725000000000005,0.7699530837246696,0.08111279706841414,0.84226759544825,True,,,
pchip,4.3732500000000005,0.7699550748301354,0.08109948850098476,0.8422807810103622,True,,,
pchip,4.3740000000000006,0.7699570552626465,0.0810861889462826,0.842293978537088,True,,,
pchip,4.374750000000001,0.7699590250094557,0.08107289841076126,0.8423071879699858,True,,,
pchip,4.3755,0.769960984057815,0.08105961690087445,0.842320409250614,True,,,
pchip,4.37625,0.7699629323949773,0.08104634442307576,0.8423336423205312,True,,,
pchip,4.377,0.7699648700081946,0.08103308098381881,0.842346887121296,True,,,
pchip,4.37775,0.7699667968847197,0.08101982658955731,0.8423601435944666,True,,,
pchip,4.3785,0.7699687130118048,0.08100658124674485,0.842373411681602,True,,,
pchip,4.37925,0.7699706183767022,0.08099334496183509,0.8423866913242601,True,,,
pchip,4.38,0.7699725129666647,0.08098011774128169,0.8423999824639999,True,,,
pchip,4.38075,0.7699743967689443,0.08096689959153829,0.8424132850423797,True,,,
pchip,4.3815,0.7699762697707937,0.0809536905190585,0.8424265990009581,True,,,
pchip,4.38225,0.7699781319594653,0.08094049053029599,0.8424399242812932,True,,,
pchip,4.383,0.7699799833222114,0.08092729963170439,0.842453260824944,True,,,
pchip,4.38375,0.7699818238462844,0.08091411782973734,0.8424666085734688,True,,,
pchip,4.3845,0.7699836535189369,0.0809009451308485,0.842479967468426,True,,,
pchip,4.38525,0.7699854723274213,0.08088778154149151,0.8424933374513742,True,,,
pchip,4.386,0.7699872802589898,0.08087462706812,0.842506718463872,True,,,
pchip,4.38675,0.769989077300895,0.08086148171718761,0.8425201104474778,True,,,
pchip,4.3875,0.7699908634403895,0.08084834549514801,0.84253351334375,True,,,
pchip,4.38825,0.7699926386647251,0.08083521840845481,0.8425469270942473,True,,,
pchip,4.389,0.769994402961155,0.08082210046356168,0.842560351640528,True,,,
pchip,4.38975,0.7699961563169309,0.08080899166692224,0.8425737869241507,True,,,
pchip,4.3905,0.7699978987193058,0.08079589202499013,0.842587232886674,True,,,
pchip,4.39125,0.7699996301555319,0.08078280154421902,0.8426006894696563,True,,,
pchip,4.392,0.7700013506128616,0.08076972023106255,0.842614156614656,True,,,
pchip,4.3927499999999995,0.7700030600785471,0.08075664809197433,0.8426276342632317,True,,,
pchip,4.3934999999999995,0.7700047585398412,0.08074358513340804,0.842641122356942,True,,,
pchip,4.3942499999999995,0.7700064459839963,0.08073053136181728,0.8426546208373452,True,,,
pchip,4.395,0.7700081223982645,0.08071748678365573,0.842668129646,True,,,
pchip,4.39575,0.7700097877698986,0.08070445140537702,0.8426816487244647,True,,,
pchip,4.3965,0.7700114420861507,0.08069142523343481,0.8426951780142979,True,,,
pchip,4.39725,0.7700130853342735,0.08067840827428271,0.8427087174570582,True,,,
pchip,4.398,0.7700147175015192,0.08066540053437438,0.842722266994304,True,,,
pchip,4.39875,0.7700163385751402,0.08065240202016345,0.8427358265675937,True,,,
pchip,4.3995,0.7700179485423891,0.08063941273810359,0.842749396118486,True,,,
pchip,4.40025,0.7700195473905181,0.08062643269464842,0.8427629755885393,True,,,
pchip,4.401,0.7700211351067799,0.08061346189625157,0.842776564919312,True,,,
pchip,4.40175,0.7700227116784268,0.08060050034936674,0.8427901640523627,True,,,
pchip,4.4025,0.7700242770927113,0.08058754806044752,0.8428037729292499,True,,,
pchip,4.40325,0.7700258313368856,0.08057460503594756,0.8428173914915322,True,,,
pchip,4.404,0.7700273743982021,0.0805616712823205,0.842831019680768,True,,,
pchip,4.40475,0.7700289062639135,0.08054874680602002,0.8428446574385158,True,,,
pchip,4.4055,0.7700304269212721,0.08053583161349973,0.8428583047063339,True,,,
pchip,4.40625,0.7700319363575304,0.08052292571121326,0.8428719614257812,True,,,
pchip,4.407,0.7700334345599404,0.08051002910561428,0.8428856275384159,True,,,
pchip,4.40775,0.7700349215157553,0.08049714180315642,0.8428993029857967,True,,,
pchip,4.4085,0.7700363972122268,0.08048426381029335,0.842912987709482,True,,,
pchip,4.40925,0.7700378616366075,0.08047139513347866,0.8429266816510302,True,,,
pchip,4.41,0.7700393147761502,0.08045853577916602,0.842940384752,True,,,
pchip,4.41075,0.7700407566181068,0.0804456857538091,0.8429540969539497,True,,,
pchip,4.4115,0.77004218714973,0.08043284506386149,0.842967818198438,True,,,
pchip,4.41225,0.7700436063582722,0.08042001371577688,0.8429815484270232,True,,,
pchip,4.413,0.7700450142309858,0.08040719171600887,0.842995287581264,True,,,
pchip,4.41375,0.7700464107551233,0.08039437907101114,0.8430090356027187,True,,,
pchip,4.4145,0.7700477959179367,0.08038157578723731,0.8430227924329461,True,,,
pchip,4.41525,0.7700491697066791,0.08036878187114102,0.8430365580135042,True,,,
pchip,4.416,0.7700505321086024,0.08035599732917595,0.8430503322859519,True,,,
pchip,4.41675,0.7700518831109593,0.08034322216779569,0.8430641151918478,True,,,
pchip,4.4175,0.7700532227010022,0.08033045639345392,0.8430779066727501,True,,,
pchip,4.4182500000000005,0.7700545508659832,0.08031770001260426,0.8430917066702173,True,,,
pchip,4.4190000000000005,0.7700558675931551,0.08030495303170038,0.843105515125808,True,,,
pchip,4.4197500000000005,0.7700571728697702,0.08029221545719589,0.8431193319810808,True,,,
pchip,4.4205000000000005,0.7700584666830808,0.08027948729554446,0.8431331571775941,True,,,
pchip,4.421250000000001,0.7700597490203395,0.08026676855319972,0.8431469906569062,True,,,
pchip,4.422,0.7700610198687987,0.08025405923661533,0.8431608323605759,True,,,
pchip,4.42275,0.7700622792157107,0.0802413593522449,0.8431746822301617,True,,,
pchip,4.4235,0.7700635270483279,0.08022866890654207,0.843188540207222,True,,,
pchip,4.42425,0.770064763353903,0.08021598790596053,0.8432024062333152,True,,,
pchip,4.425,0.770065988119688,0.08020331635695387,0.8432162802500001,True,,,
pchip,4.42575,0.7700672013329357,0.08019065426597576,0.8432301621988347,True,,,
pchip,4.4265,0.7700684029808983,0.08017800163947986,0.843244052021378,True,,,
pchip,4.42725,0.7700695930508283,0.08016535848391977,0.8432579496591882,True,,,
pchip,4.428,0.7700707715299782,0.08015272480574917,0.843271855053824,True,,,
pchip,4.42875,0.7700719384056002,0.08014010061142168,0.8432857681468436,True,,,
pchip,4.4295,0.770073093664947,0.08012748590739095,0.843299688879806,True,,,
pchip,4.43025,0.7700742372952707,0.08011488070011064,0.8433136171942692,True,,,
pchip,4.431,0.770075369283824,0.08010228499603435,0.843327553031792,True,,,
pchip,4.43175,0.7700764896178593,0.08008969880161576,0.8433414963339327,True,,,
pchip,4.4325,0.7700775982846287,0.08007712212330849,0.8433554470422501,True,,,
pchip,4.43325,0.7700786952713851,0.08006455496756622,0.8433694050983023,True,,,
pchip,4.434,0.7700797805653805,0.08005199734084255,0.843383370443648,True,,,
pchip,4.43475,0.7700808541538675,0.08003944924959114,0.8433973430198457,True,,,
pchip,4.4355,0.7700819160240986,0.08002691070026563,0.843411322768454,True,,,
pchip,4.43625,0.7700829661633262,0.08001438169931965,0.8434253096310312,True,,,
pchip,4.437,0.7700840045588025,0.08000186225320689,0.8434393035491361,True,,,
pchip,4.43775,0.7700850311977802,0.07998935236838094,0.8434533044643266,True,,,
pchip,4.4385,0.7700860460675115,0.07997685205129546,0.8434673123181621,True,,,
pchip,4.43925,0.7700870491552491,0.07996436130840408,0.8434813270522002,True,,,
pchip,4.4399999999999995,0.7700880404482451,0.0799518801461605,0.843495348608,True,,,
pchip,4.4407499999999995,0.770089019933752,0.07993940857101829,0.8435093769271198,True,,,
pchip,4.4415,0.7700899875990225,0.07992694658943113,0.843523411951118,True,,,
pchip,4.44225,0.7700909434313087,0.07991449420785265,0.8435374536215532,True,,,
pchip,4.443,0.770091887417863,0.07990205143273652,0.843551501879984,True,,,
pchip,4.44375,0.7700928195459381,0.07988961827053634,0.8435655566679687,True,,,
pchip,4.4445,0.7700937398027862,0.07987719472770577,0.843579617927066,True,,,
pchip,4.44525,0.7700946481756599,0.07986478081069848,0.8435936855988343,True,,,
pchip,4.446,0.7700955446518113,0.07985237652596804,0.843607759624832,True,,,
pchip,4.44675,0.7700964292184933,0.07983998187996819,0.8436218399466178,True,,,
pchip,4.4475,0.7700973018629579,0.07982759687915249,0.84363592650575,True,,,
pchip,4.44825,0.7700981625724577,0.07981522152997464,0.8436500192437872,True,,,
pchip,4.449,0.7700990113342451,0.07980285583888824,0.843664118102288,True,,,
pchip,4.44975,0.7700998481355724,0.07979049981234697,0.8436782230228108,True,,,
pchip,4.4505,0.7701006729636923,0.07977815345680446,0.843692333946914,True,,,
pchip,4.45125,0.770101485805857,0.07976581677871433,0.8437064508161563,True,,,
pchip,4.452,0.7701022866493189,0.07975348978453024,0.8437205735720961,True,,,
pchip,4.45275,0.7701030754813306,0.07974117248070584,0.8437347021562918,True,,,
pchip,4.4535,0.7701038522891444,0.07972886487369477,0.843748836510302,True,,,
pchip,4.45425,0.7701046170600128,0.07971656696995066,0.8437629765756852,True,,,
pchip,4.455,0.7701053697811879,0.07970427877592716,0.8437771222939999,True,,,
pchip,4.45575,0.7701061104399226,0.07969200029807792,0.8437912736068047,True,,,
pchip,4.4565,0.7701068390234692,0.07967973154285657,0.843805430455658,True,,,
pchip,4.45725,0.7701075555190798,0.07966747251671676,0.8438195927821182,True,,,
pchip,4.458,0.7701082599140072,0.07965522322611214,0.8438337605277441,True,,,
pchip,4.45875,0.7701089521955036,0.07964298367749632,0.8438479336340938,True,,,
pchip,4.4595,0.7701096323508215,0.07963075387732299,0.8438621120427261,True,,,
pchip,4.46025,0.7701103003672133,0.07961853383204576,0.8438762956951993,True,,,
pchip,4.461,0.7701109562319315,0.0796063235481183,0.843890484533072,True,,,
pchip,4.46175,0.7701115999322283,0.0795941230319942,0.8439046784979028,True,,,
pchip,4.4625,0.7701122314553562,0.07958193229012715,0.84391887753125,True,,,
